v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99
0.0,0.0,0.0,0.0,0.0,0.0,0.42624247,0.46174857,0.97381455,0.0,0.95519507,0.0,0.0,0.0,0.0,0.0,0.23000424,0.08531645,0.85858554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73048955,0.0,0.7501215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778773,0.0,0.0,0.0,0.0,0.04194231,0.0,1.0,0.0,0.0,0.41281733,0.0,0.0,0.0,0.093045525,0.0,0.0,0.0,0.69818246,0.0,0.0,0.0,0.0,0.32762495,0.39692017,0.0,0.0,0.0,0.26201022,0.899379,0.0,0.0,0.60598725,0.0,0.05436857,0.2342057,0.0,0.0,0.0,0.25775823,0.0,0.0,0.0,0.0,0.22274749,0.0,0.13449399,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08403506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49993533,0.7705354,0.30550608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17114578,0.0,0.0,0.0,0.73904866,0.0,0.0,0.0,0.0,0.0839446,0.0,0.0,0.0,0.0,0.0,0.745281,0.48976958,0.0,0.0,0.97836024,0.0,0.0,0.0,0.7364073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089697056,0.0,0.0,0.0,0.7689446,0.43626273,0.0,0.0,0.35937744,0.0,0.07566047,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8241451,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.36772186,0.0,0.6700228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10362908,0.37559545,0.0,0.0,0.0,0.0,0.0,0.051421862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6339036,0.0,0.0,0.0,0.5615002,0.0,0.0,0.0,0.0,0.8281952,0.0,0.0,0.0,0.45888606,0.0,0.0,0.6806901,0.32834154,0.0,0.69225264,0.0,0.0,0.0,0.7220436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8920274,0.2475704,0.0,0.0,0.0,0.6632615,0.0,0.0,0.0,0.0,0.0,0.0,0.32116657,0.0,0.0,0.0,0.54727703,0.0,0.0,0.0,0.0,0.0,0.0,0.054968536,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.36833328,0.9199079,0.27415952,0.0,0.9361912,0.0,0.0,0.0,0.0,0.0,0.8398666,0.0,0.9216931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8520047,0.0,0.0,0.9356798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91829807,0.0,0.0,0.511394,0.0,0.0,0.24880125,0.0,0.12235167,0.5752407,0.67868304,0.7182692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052032955,0.0,0.5464287,0.0,0.0,0.54124844,0.0,0.47620696,0.15341064,0.0,0.0,0.0,0.5665281,0.0,0.0,0.0,0.6872143,0.11122615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.09944243,0.0,0.3838117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28541607,0.0,0.7012183,0.0,0.0,0.0,0.0,0.8407749,0.62907004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76732916,0.0,0.0,0.0,0.0,0.010107599,0.69449866,0.64507604,0.0,0.42362478,0.0,0.0,0.41077602,0.0,0.0,0.12488116,0.0,0.0,0.0,0.0,0.89615226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61852926,0.0,0.0,0.0,0.0,0.8636393,0.0,0.0,0.0,0.0,0.0,0.34866792,0.0,0.0,0.84888107,0.0,0.031468507,0.0,0.9600845,0.0,0.0,0.0,0.0,0.895633,0.63070387,0.0,0.983791,0.0,0.0
0.0,0.0,0.0,0.54446596,0.4859096,0.0,0.0,0.3057976,0.044934165,0.0,0.3491453,0.0,0.0,0.0,0.0,0.0,0.7419319,0.0,0.0,0.0,0.8549582,0.0,0.0,0.5257025,0.0,0.0,0.0,0.0,0.20115004,0.0,0.25320408,0.0,0.0,0.0,0.0,0.26141828,0.0,0.0,0.0,0.61411715,0.0,0.8354616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5314997,0.0,0.0,0.55439633,0.35461107,0.37092486,0.0,0.0,0.0,0.0,0.0,0.20911191,0.0,0.2657893,0.0,0.0,0.0,0.0,0.0,0.66081256,0.0,0.3565468,0.0,0.0,0.39135405,0.0,0.0,0.0,0.0,0.503183,0.0,0.19288188,0.0,0.0,0.0,0.0,0.49572873,0.0,0.0,0.0,1.0,0.0,0.87955534,0.6419696,0.0,0.15238486,0.0,0.8972761,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56793857,0.0,0.0,0.0,0.0,0.8477177,0.0,0.0,0.0,0.0,0.0,0.0,0.8329296,0.0,0.0,0.0,0.0,0.9863926,0.0,0.0,0.0,0.0,0.0,0.0,0.08949832,0.0,0.0,0.0,0.5554411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45596248,0.0,0.0,0.0,0.0,0.0,0.75699943,0.6454975,0.5085736,0.0,0.522121,0.0,0.0,0.0,0.0076601203,0.0,0.0,0.0,0.0,0.0,0.9829042,0.0,0.0,0.0,0.41538152,0.0,0.91124374,0.8955966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6185625,0.0,0.0,0.0,0.0,0.0,0.0,0.61974615,0.0,0.0,0.0,0.77656066,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.74803936,0.70183927,0.82300776,0.0,0.0,0.0,0.0,0.0,0.96703094,0.0,0.0,0.0,0.35802972,0.1420773,0.0,0.0,0.0,0.0,0.85641044,0.55102295,0.0,0.0,0.0,0.3708175,0.0,0.0,0.0,0.0,0.63757944,0.0,0.0,0.0,0.09648703,0.0,0.0,0.0,0.0,0.45032284,0.0,0.0,0.0,0.0,0.0,0.0,0.9979529,0.0,0.0,0.0,0.0,0.3743089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10758705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43085808,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31725678,0.0,0.0,0.62314856,0.0,0.8210605,0.048170794,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.21362206,0.19263716,0.8879101,0.0,0.9676416,0.0,0.0,0.0,0.0,0.0,0.11690905,0.17074555,0.65414274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82034004,0.0,0.8997997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6879881,0.0,0.0,0.0,0.0,0.0,0.0,0.78071207,0.0,0.0,0.5070685,0.0,0.0,0.0,0.2473105,0.0,0.0,0.0,0.96268266,0.0,0.0,0.0,0.0,0.3388101,0.44424778,0.0,0.0,0.0,0.31477168,0.9359624,0.0,0.0,0.668324,0.0,0.0,0.31154022,0.0,0.0,0.0,0.27616262,0.0,0.0,0.0,0.0,0.0,0.0,0.317568,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.3462828,0.0,0.41249585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062212523,0.0,0.65557784,0.0,0.0,0.0,0.0,1.0,0.71682155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7202064,0.0,0.0,0.0,0.0,0.0,0.535757,0.58782053,0.0,0.35669488,0.0,0.0,0.37116197,0.0,0.0,0.15226285,0.0,0.0,0.0,0.0,0.77036285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6249137,0.0,0.0,0.0,0.0,0.85090345,0.0,0.0,0.0,0.0,0.0,0.46097383,0.0,0.0,0.7947807,0.0,0.0,0.0,0.9635155,0.0,0.0,0.0,0.0,0.90420014,1.0,0.0,0.9149679,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9223457,0.0,0.97246987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55890644,0.0,0.0,0.0,0.0,0.62326694,0.81460375,0.0,0.0,0.79398435,0.0,0.0,0.24994648,0.0,0.0,0.0,0.0,0.0,0.0,0.8573669,0.9205741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86165863,0.9501932,0.0,0.0,0.0,0.42700675,0.20323768,0.0,0.0,1.0,0.0,0.0,0.35480526,0.0,0.58185863,0.0,0.35989428,0.0,0.551908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41944015,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.25656486,0.0,0.73971885,0.0,0.0,0.0,0.0,0.0,0.0,0.14832768,0.0,0.20151833,0.30741134,0.0,0.0,0.0,0.0,0.0,0.20072536,0.9777008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8481628,0.0,0.0,0.0,0.494423,0.0,0.0,0.0,0.70167834,0.0,0.0,0.0,0.0,0.89751107,0.0,0.0,0.0,0.44239694,0.0,0.0,0.70969695,0.38622043,0.0,0.56229806,0.0,0.0,0.0,0.77587754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99862105,0.3464988,0.0,0.0,0.0,0.8848467,0.0,0.0,0.0,0.0,0.0,0.0,0.28255707,0.0,0.24160768,0.0,0.4688425,0.0,0.0,0.0,0.0,0.0,0.0,0.018605722,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66253287,0.63952196,0.30878732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36912638,0.0,0.0,0.0,0.81002283,0.0,0.0,0.0,0.0,0.12529074,0.0,0.0,0.0,0.0,0.0,0.93179804,0.52615315,0.0,0.0,0.95908517,0.0,0.0,0.0,0.6079395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031349618,0.0,0.0,0.0,0.7174898,0.26554602,0.0,0.0,0.31356323,0.0,0.0,0.8755194,0.0,0.0,0.0,0.9523838,0.0,0.0,0.0,0.0,0.0,0.0,0.7514293,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53547823,0.0,0.0,0.0,0.0,0.8534637,0.0,0.0,0.0,0.0,0.0,0.0,0.9099571,0.0,0.0,0.0,0.0,0.909212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5366997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4808564,0.0,0.0,0.0,0.0,0.0,0.77501196,0.5825004,0.53408337,0.0,0.6061312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9440464,0.0,0.0,0.0,0.42569897,0.0,0.9095104,0.8078672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68376523,0.0,0.0,0.0,0.0,0.0,0.0,0.63171893,0.0,0.0,0.0,0.77188283,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.22347239,0.0,0.88090646,0.0,0.0,0.0,0.0,0.0,0.0,0.012260901,0.0,0.19074361,0.5265827,0.0,0.0,0.0,0.0,0.0,0.2301447,0.96899647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81687725,0.0,0.0,0.0,0.52996033,0.0,0.0,0.0,0.7300847,0.0,0.0,0.0,0.0,0.91634285,0.15248294,0.0,0.0,0.7789567,0.0,0.0,0.74567664,0.0,0.0,0.4418675,0.0,0.0,0.0,0.8451125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8906722,0.40133205,0.0,0.0,0.0,0.8210644,0.029945001,0.0,0.0,0.0,0.0,0.0,0.29117382,0.0,0.072247274,0.0,0.48877272,0.0,0.0,0.0,0.0,0.0,0.0,0.13305241,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9365088,0.0,0.9348579,0.0,0.9690122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53979033,0.0,0.0,0.0,0.0,0.65595573,0.8492889,0.0,0.0,0.9068143,0.0,0.0,0.15566148,0.0,0.0,0.0,0.0,0.0,0.0,0.77211714,0.974725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894221,0.99405247,0.0,0.0,0.0,0.35727856,0.1480876,0.0,0.0,0.9411031,0.0,0.0,0.28007343,0.0,0.75346565,0.0,0.3230721,0.0,0.56154084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4450777,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.08667589,0.9619203,0.9123378,0.0,0.0,0.0,0.5125128,0.0,0.0,0.0,0.037168026,0.0,0.0,0.0,0.23890863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8844919,0.0,0.89181864,0.0,0.0,0.0,0.0,0.7627238,0.0,0.0,0.0,0.42678824,0.0,0.6768895,0.0,0.0,0.0,0.31532302,0.0,0.0,0.0,0.0,0.0,0.67700744,0.0,0.0,0.50123125,0.4595057,0.0,0.0,0.0,0.0,0.0,0.0,0.3969899,0.0,0.8579608,0.18348013,0.5578421,0.0,0.0,0.0,0.0,0.0,0.68736404,0.0,0.0,0.45675242,0.0,0.016649468,0.0,0.0,0.021030076,0.0,0.4227441,0.0,0.0,0.0,0.0,0.07945306,0.0,0.0,0.0,0.3399817,0.0,0.3276624,0.35989276,0.0,0.6789502,0.0,0.42635587,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.27206627,0.09270221,0.90702236,0.0,0.8537493,0.0,0.0,0.0,0.0,0.041203856,0.014051587,0.16197434,0.64761704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73946327,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70822275,0.0,0.0,0.0,0.0,0.0,0.0,0.85851556,0.0,0.0,0.58019584,0.0,0.0,0.0,0.39035147,0.0,0.0,0.0,0.9015878,0.0,0.0,0.0,0.0,0.3665625,0.5060154,0.0,0.0,0.0,0.31623504,0.91435075,0.0,0.0,0.56374735,0.0,0.0,0.32016274,0.0,0.0,0.0,0.2552456,0.0,0.0,0.0,0.0,0.0,0.0,0.38423154,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.22455674,0.8469383,0.05031386,0.0,0.9928505,0.0,0.0,0.0,0.0,0.0,0.86285967,0.0,0.9387618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7465266,0.0,0.0,0.99608105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97046196,0.0,0.0,0.5545058,0.0,0.0,0.03404045,0.0,0.0,0.6819292,0.49488646,0.76846206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46395993,0.0,0.0,0.5637432,0.0,0.40923673,0.1598868,0.0,0.0,0.0,0.6672747,0.0,0.0,0.0,0.78593683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.68251765,0.8366623,0.0,0.0,0.093241036,0.0785056,0.0,0.3349199,0.0,0.0,0.0,0.0,0.0,0.7007901,0.0,0.0,0.0,1.0,0.0,0.0,0.60332656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31122473,0.0,0.014512452,0.0,0.59413576,0.0,0.76128995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53629756,0.0,0.0,0.31928837,0.20184246,0.41745615,0.0,0.0,0.0,0.0,0.0,0.13916796,0.0,0.05766246,0.14488648,0.0,0.0,0.0,0.0,0.7629878,0.0,0.086064935,0.0,0.0,0.3647764,0.0,0.0,0.0,0.0,0.6166099,0.0,0.29770067,0.0,0.0,0.0,0.0,0.3913967,0.0,0.0,0.0,0.84749717,0.0,0.93673205,0.73993707,0.0,0.19984026,0.0,0.8701616,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73359877,0.6320251,0.4973473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32325792,0.0,0.0,0.0,0.75852334,0.0,0.0,0.0,0.0,0.2588707,0.0,0.0,0.0,0.0,0.0,1.0,0.49482438,0.0,0.0,0.8517647,0.0,0.0,0.0,0.3683314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70282656,0.21253358,0.0,0.0,0.20864625,0.0,0.11363339,0.9384894,0.0,0.0,0.0,0.889015,0.0,0.0,0.0,0.0,0.0,0.0,0.7878522,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.30068964,0.0,0.87724954,0.0,0.0,0.0,0.0,0.0,0.0,0.20953035,0.0,0.07648186,0.26572236,0.0,0.0,0.0,0.0,0.0,0.0,0.85232735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847597,0.0,0.0,0.0,0.6007433,0.0,0.0,0.0,0.571431,0.0,0.0,0.0,0.0,0.87571704,0.0,0.0,0.0,0.25152487,0.0,0.0,0.7234493,0.5685254,0.0,0.6979874,0.0,0.0,0.0,0.7771162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9330557,0.45053405,0.0,0.0,0.0,0.7720549,0.044296693,0.0,0.0,0.0,0.0,0.0,0.3585439,0.0,0.06390735,0.0,0.64000386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8997238,0.8313019,0.7945667,0.0,0.0,0.0,0.0,0.0,0.80722857,0.0,0.0,0.0,0.483527,0.0,0.0,0.0,0.0,0.0,0.7218198,0.45462158,0.0,0.0,0.0,0.64310396,0.0,0.0,0.0,0.0,0.795503,0.0,0.0,0.0,0.5694195,0.0,0.0,0.0,0.0,0.2708993,0.0,0.0,0.0,0.0,0.0,0.0,0.9614121,0.0,0.0,0.0,0.0,0.3830766,0.0,0.0,0.0,0.42047465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2716763,0.0,0.0,0.0,0.0,0.0,0.97172177,0.0,0.0,0.0,0.0,0.0,0.0,0.05449765,0.0,0.0,1.0,0.0,0.60212,0.0,0.0,0.887737,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41080496,0.79333603,0.2500142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29293045,0.0,0.0,0.0,0.8226293,0.0,0.0,0.0,0.0,0.19825144,0.0,0.0,0.0,0.0,0.0,0.8131985,0.47307512,0.0,0.0,0.8819376,0.0,0.0,0.0,0.8184523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26212144,0.0,0.0,0.0,0.83820134,0.2977108,0.0,0.0,0.58241534,0.0,0.0,0.9243001,0.0,0.0,0.0,0.997467,0.0,0.0,0.0,0.0,0.0,0.0,0.75184464,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.35168457,0.0,0.46497402,0.0,0.0,0.0,0.0,0.0,0.09654409,0.0,0.0,0.08861492,0.0,0.58154464,0.0,0.0,0.0,0.0,0.9433028,0.686882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7252821,0.0,0.0,0.0,0.0,0.0,0.46304598,0.58003896,0.0,0.061947554,0.0,0.0,0.37878466,0.0,0.0,0.3170101,0.0,0.0,0.0,0.0,0.712979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57627267,0.0,0.0,0.0,0.0,0.8466657,0.0,0.0,0.0,0.0,0.0,0.5215865,0.0,0.0,0.6767642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7788058,0.0,0.9619223,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48699987,0.0,0.0,0.0,0.0,0.84733874,0.0,0.0,0.0,0.0,0.0,0.0,0.88398093,0.0,0.0,0.0,0.0,0.99174124,0.0,0.0,0.0,0.0,0.0,0.0,0.008676362,0.0,0.0,0.0,0.53692365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4471758,0.0,0.0,0.0,0.0,0.0,0.78148985,0.5725462,0.5215975,0.0,0.51093864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93620896,0.0,0.0,0.0,0.48334843,0.0,0.9730584,0.87162197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62161565,0.0,0.0,0.0,0.0,0.0,0.0,0.6289242,0.0,0.0,0.0,0.7393488,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95951784,0.0,0.91484094,0.0,0.930898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5257747,0.0,0.0,0.0,0.0,0.67305756,0.94284064,0.0,0.0,0.86596483,0.0,0.0,0.16913095,0.0,0.0,0.0,0.0,0.0,0.0,0.77011067,0.93129927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9167858,1.0,0.0,0.0,0.0,0.3809242,0.12850302,0.0,0.0,0.8944393,0.0,0.0,0.23477162,0.0,0.8081278,0.0,0.3003351,0.0,0.58216393,0.0,0.0,0.0,0.0,0.0,0.1670522,0.0,0.41022283,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.08180903,0.13524182,0.92688435,0.0,0.91642284,0.0,0.0,0.0,0.0,0.0,0.08188658,0.110744625,0.65370107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8370068,0.0,0.92282003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70490265,0.0,0.0,0.0,0.0,0.0,0.0,0.7305752,0.0,0.0,0.4411951,0.0,0.0,0.0,0.30123273,0.0,0.0,0.0,0.9607434,0.0,0.0,0.0,0.0,0.28897637,0.45240843,0.0,0.0,0.0,0.378044,0.90606886,0.0,0.0,0.79490036,0.0,0.0,0.36428794,0.0,0.0,0.0,0.25783592,0.0,0.0,0.0,0.0,0.0,0.0,0.30846792,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.049370464,0.9574853,0.79727364,0.0,0.0,0.0,0.5171648,0.0,0.0,0.0,0.14324439,0.0,0.0,0.0,0.33455768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389502,0.0,0.90272295,0.0,0.0,0.0,0.0,0.7104236,0.0,0.0,0.0,0.3933172,0.0,0.73530245,0.0,0.0,0.0,0.52375084,0.0,0.0,0.031483777,0.0,0.0,0.60263145,0.0,0.0,0.6090364,0.46077335,0.0,0.0,0.0,0.0,0.0,0.0,0.32020554,0.0,0.88980544,0.33375135,0.35745186,0.0,0.0,0.0,0.0,0.0,0.6492255,0.0,0.0,0.47103092,0.0,0.0,0.0,0.0,0.073658936,0.0,0.47756806,0.0,0.0,0.0,0.0,0.13033468,0.0,0.0,0.0,0.5360333,0.0042188927,0.40968624,0.26735243,0.0,0.5660365,0.0,0.60088205,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52488464,0.0,0.0,0.0,0.0,0.8744802,0.0,0.0,0.0,0.0,0.0,0.0,0.8968801,0.0,0.0,0.0,0.0,0.9173687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50677764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46038392,0.0,0.0,0.0,0.0,0.0,0.8201435,0.59149194,0.51749265,0.0,0.60831016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9290169,0.0,0.0,0.0,0.45256877,0.0,0.8896924,0.7905252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6878074,0.0,0.0,0.0,0.0,0.0,0.0,0.6349278,0.0,0.0,0.0,0.6738493,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84674126,0.912205,0.0,0.0,0.0,0.55930555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2560485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7819097,0.0,0.9773573,0.0,0.0,0.0,0.0,0.7358155,0.0,0.0,0.0,0.4493004,0.0,0.75770485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6915139,0.0,0.0,0.48854494,0.41572303,0.0,0.0,0.0,0.0,0.0,0.0,0.42075586,0.0,0.9603187,0.20281924,0.5939522,0.0,0.0,0.0,0.0,0.0,0.67110056,0.0,0.0,0.42313182,0.0,0.0,0.0,0.0,0.0,0.0,0.35022298,0.0,0.0,0.0,0.0,0.029426215,0.0,0.0,0.0,0.34150326,0.0,0.362225,0.44509947,0.0,0.70077574,0.0,0.4551325,0.0
